Loaded fvecs: 40 vectors of dimension 1024 from ./quantile_partitions/ytb_video_overlap/ytb_video_overlap_Q1_query.fvecs
Loaded label sets: 40
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 1024 from /root/work/data/filterbenchmark/ytb_video/ytb_video_base.fvecs
Rebuilding two-tier inverted index for 160018 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 3862 labels (freq >= 2)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.0719641 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 40
Example: first query has 10
502746,582623,387407,974165,899153,905738,382402,746855,598707,392651,
ef,recall,qps,dist_comp,hops
1700,0.975,399.536,2276.85,1134.38
1400,0.975,435.99,2235.4,984.425
1100,0.975,488.276,2177.35,823.9
1000,0.97,485.082,2154.07,766.575
900,0.97,509.421,2128.18,705.95
800,0.97,537.752,2088.75,641.975
700,0.97,571.879,2042.4,576.95
600,0.9675,614.262,1988.47,510.125
500,0.96,638.156,1912.47,440.2
400,0.95,706.669,1803.72,368.925
300,0.9475,809.392,1675.62,288.925
250,0.9375,888.316,1581.28,245.45
200,0.9275,989.718,1484.03,199.075
180,0.92,1055.12,1424.97,179.775
160,0.92,1128.54,1360.05,160.475
140,0.9075,1216.48,1284.83,140.85
120,0.8975,1272.29,1188.97,120.575
100,0.8875,1420.81,1087.28,100.75
90,0.88,1521.82,1025.03,91.1
80,0.8625,1644.83,961.075,81.5
70,0.85,1814.7,887.35,71.7
60,0.835,2028.34,803.9,61.65
55,0.8175,2145.73,765.05,56.55
50,0.8075,2249.7,731.875,52.25
45,0.8,2374.29,685.725,47.7
40,0.79,2529.76,640.875,43.275
35,0.77,2794.23,590.2,38.15
30,0.7625,2961.81,554.325,35.1
25,0.7625,3005.15,554.325,35.1
20,0.7625,3015.32,554.325,35.1
15,0.7625,3008.89,554.325,35.1
10,0.7625,3005.08,554.325,35.1
