Loaded fvecs: 40 vectors of dimension 1024 from ./quantile_partitions/ytb_video_overlap/ytb_video_overlap_Q4_query.fvecs
Loaded label sets: 40
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 1024 from /root/work/data/filterbenchmark/ytb_video/ytb_video_base.fvecs
Rebuilding two-tier inverted index for 160018 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 3862 labels (freq >= 2)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.0719641 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 40
Example: first query has 10
375757,903194,377903,393537,593681,568108,607055,606029,392934,432318,
ef,recall,qps,dist_comp,hops
1700,0.745,52.6216,33270.6,1702.12
1400,0.71,63.1868,28141.8,1402.1
1100,0.6725,79.593,22638.7,1102.12
1000,0.67,87.3509,20748.8,1002.6
900,0.6625,96.929,18796.7,902.125
800,0.6525,108.587,16838.5,802.675
700,0.6225,123.388,14823.3,703.075
600,0.59,144.633,12811.9,602.475
500,0.555,172.392,10800.5,503.675
400,0.515,214.369,8760.48,405.5
300,0.4525,284.978,6685.1,306.55
250,0.395,341.597,5606.07,255.7
200,0.36,420.626,4595.93,209.075
180,0.355,468.359,4155.43,188.975
160,0.3475,525.792,3712.3,168.725
140,0.335,592.623,3307.15,150.3
120,0.32,682.343,2895.55,131.55
100,0.3025,788.156,2519.65,114.15
90,0.2975,892.625,2249.22,101.925
80,0.2925,992.656,2014.58,91.275
70,0.29,1097.58,1829.45,82.525
60,0.2825,1270.89,1593.17,71.775
55,0.255,1369.96,1486.42,66.05
50,0.245,1467.48,1393.15,61.55
45,0.2425,1573.31,1305.45,57.45
40,0.22,1733.3,1190.2,51.875
35,0.1825,2024.3,1023.3,43.9
30,0.1825,2163.14,963.275,41.275
25,0.1825,2169.37,963.275,41.275
20,0.1825,2173.68,963.275,41.275
15,0.1825,2159.07,963.275,41.275
10,0.1825,2163.2,963.275,41.275
