Loaded fvecs: 40 vectors of dimension 1024 from ./quantile_partitions/ytb_video_overlap/ytb_video_overlap_Q2_query.fvecs
Loaded label sets: 40
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 1024 from /root/work/data/filterbenchmark/ytb_video/ytb_video_base.fvecs
Rebuilding two-tier inverted index for 160018 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 3862 labels (freq >= 2)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.0719641 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 40
Example: first query has 10
388543,436251,381686,907174,903284,447261,218910,906816,394649,388317,
ef,recall,qps,dist_comp,hops
1700,0.9275,102.057,13224.5,1700.25
1400,0.915,116.788,12472.2,1400.5
1100,0.8925,130.199,11568,1100.67
1000,0.8875,137.246,11177.5,1000.83
900,0.88,144.953,10705.9,900.5
800,0.8625,155.975,10168.3,800.6
700,0.8425,169.902,9562.02,700.85
600,0.8125,183.582,8870.33,601.2
500,0.8025,210.782,7979.5,500.875
400,0.7775,243.568,6893.12,401.125
300,0.73,304.394,5602.85,301.25
250,0.7,360.315,4860.07,251.85
200,0.665,442.99,4046.28,202.85
180,0.64,487.696,3699.35,182.45
160,0.6275,530.182,3333.7,162.025
140,0.615,608.394,2966.62,142.6
120,0.5875,708.854,2598.07,123.325
100,0.5475,837.599,2232.8,104.675
90,0.51,932.819,2028.72,94.55
80,0.4925,1037.38,1839.97,85.25
70,0.46,1133.32,1643.1,75.7
60,0.4075,1307.96,1416.28,64.65
55,0.3875,1410.72,1319,59.925
50,0.3775,1510.4,1233.42,55.775
45,0.3375,1674.98,1116.6,50.2
40,0.3225,1849.48,1009.42,45.25
35,0.2925,2073.08,905.525,40.1
30,0.285,2207.09,848.975,37.325
25,0.285,2173.42,848.975,37.325
20,0.285,2166.09,848.975,37.325
15,0.285,2202.41,848.975,37.325
10,0.285,2214.48,848.975,37.325
