1700,0.9631,189.782,5895.13,1025.68
1400,0.9619,216.536,5204.5,904.498
1100,0.9593,255.56,4436.33,762.584
1000,0.9569,274.745,4160.18,695.509
900,0.9538,298.011,3868.42,628.331
800,0.9503,326.893,3563.05,561.189
700,0.9466,364.255,3240.3,494.023
600,0.9412,410.776,2900.46,426.854
500,0.9348,483.711,2539.25,359.764
400,0.926,585.467,2149.12,292.706
300,0.9082,733.841,1727.2,225.71
250,0.8956,840.083,1500.55,192.225
200,0.8792,1005.77,1260.62,158.785
180,0.8701,1092.95,1162.09,145.486
160,0.8586,1183.5,1060.08,132.153
140,0.8475,1305.63,955.59,118.796
120,0.8322,1461.12,847.126,105.285
100,0.8119,1669.66,734.451,90.479
90,0.7977,1801.49,676.782,82.301
80,0.7816,1966.72,618.036,73.854
70,0.7638,2167.45,558.11,65.281
60,0.7431,2414.21,498.006,56.772
55,0.7323,2556.24,467.321,52.532
50,0.7179,2708.14,436.408,48.308
45,0.701,2903.42,406.755,44.244
40,0.6826,3030.98,373.614,39.991
35,0.6619,3362.16,341.237,35.803
30,0.6485,3577.81,320.486,33.21
25,0.6485,3575.47,320.486,33.208
20,0.6485,3589.49,320.486,33.197
15,0.6485,3588.61,320.485,33.15
10,0.6484,3589.63,320.484,33.072
