Loaded fvecs: 1000 vectors of dimension 192 from /root/work/data/filterbenchmark/yfcc/yfcc_query_and.fvecs
Loaded label sets: 1000
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 192 from /root/work/data/filterbenchmark/yfcc/yfcc_base.fvecs
Rebuilding two-tier inverted index for 636322 labelsets...
Found 65521 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1318 labels (freq >= 685)
  Tier 2 (sparse): 64203 labels
  Tier 1 memory: 0.0976389 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
770270,999696,203063,338179,484924,2989,66353,120806,152426,151515,
ef,recall,qps,dist_comp,hops
3000,0.9726,106.134,27742,2997.19
2500,0.9704,126.873,23739.1,2498.56
2000,0.9671,156.257,19620.1,1999.44
1700,0.9646,182.88,17055.4,1699.7
1400,0.9595,220.921,14401.1,1400.47
1100,0.9538,278.33,11647.2,1101.89
1000,0.9495,304.673,10699.5,1001.91
900,0.9473,337.458,9739.32,902.334
800,0.9426,378.606,8765.17,803.008
700,0.938,429.617,7774.4,703.783
600,0.9311,497.371,6765.15,604.987
500,0.9183,590.705,5733.37,505.694
400,0.9052,731.106,4682.19,406.372
300,0.8844,952.13,3601.68,306.311
250,0.8705,1125.5,3052.7,256.398
200,0.8539,1377.71,2499.09,207.249
180,0.8452,1513.63,2275.81,187.675
160,0.8326,1675.64,2050.39,167.735
140,0.8126,1875.35,1824.22,148.128
120,0.8014,2125.53,1599.96,128.808
100,0.7737,2473.04,1365.75,108.838
90,0.7592,2684.69,1250.48,99.232
80,0.7447,2938.22,1135.33,89.507
70,0.7269,3249.41,1018.55,79.795
60,0.7048,3606.99,905.44,70.276
55,0.6911,3833.4,848.393,65.393
50,0.6795,4064.84,793.641,60.693
45,0.6641,4318.21,734.408,55.672
40,0.6469,4615.69,675.638,50.714
35,0.6286,5021.24,618.515,45.792
30,0.6169,5333.21,583.103,42.795
25,0.6169,5337.23,583.103,42.795
20,0.6169,5334.8,583.103,42.795
15,0.6169,5334.25,583.103,42.795
10,0.6169,5337.33,583.103,42.795
