Loaded fvecs: 1000 vectors of dimension 192 from /root/work/data/filterbenchmark/yfcc/yfcc_query_and.fvecs
Loaded label sets: 1000
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 192 from /root/work/data/filterbenchmark/yfcc/yfcc_base.fvecs
Rebuilding two-tier inverted index for 636322 labelsets...
Found 65521 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1318 labels (freq >= 685)
  Tier 2 (sparse): 64203 labels
  Tier 1 memory: 0.0976389 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
770270,999696,203063,338179,484924,2989,66353,120806,152426,151515,
ef,recall,qps,dist_comp,hops
3000,0.9869,93.0589,26897.6,2997.23
2500,0.9853,113.938,23043.9,2498.15
2000,0.9836,152.518,19081.8,1999.2
1700,0.9834,178.026,16606.1,1699.85
1400,0.9803,214.702,14047.4,1400.86
1100,0.9755,269.928,11385.9,1102.11
1000,0.9746,296.085,10470.2,1002.52
900,0.9731,328.113,9539.26,902.586
800,0.9693,367.25,8594.05,802.84
700,0.9642,417.706,7631.66,702.681
600,0.9607,482.167,6649.06,603.251
500,0.9551,573.488,5649.1,504.283
400,0.947,705.29,4619.88,404.531
300,0.938,927.759,3573.31,306.174
250,0.9299,1076.61,3032.7,256.056
200,0.9171,1224.12,2481.05,206.23
180,0.9093,1344.72,2261.01,186.425
160,0.8975,1478.67,2037.7,166.719
140,0.8858,1671.81,1812.62,147.208
120,0.8688,1906.5,1586.29,127.579
100,0.8516,2412.82,1356.12,107.778
90,0.8398,2632.44,1240.17,97.782
80,0.8227,2884.39,1124.32,87.92
70,0.8103,3182.33,1009.14,78.348
60,0.7964,3541.34,897.35,68.802
55,0.7858,3744.95,842.357,64.091
50,0.7752,3998.43,784.514,59.205
45,0.7633,4294.09,726.739,54.297
40,0.7494,4581,669.496,49.484
35,0.7282,4977.7,612.727,44.702
30,0.7146,5200.91,578.043,41.81
25,0.7146,5224.49,578.043,41.81
20,0.7146,5245.55,578.043,41.81
15,0.7146,5111.08,578.043,41.81
10,0.7146,5141.15,578.043,41.81
