Loaded fvecs: 1000 vectors of dimension 192 from /root/work/data/filterbenchmark/yfcc/yfcc_query_and.fvecs
Loaded label sets: 1000
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 192 from /root/work/data/filterbenchmark/yfcc/yfcc_base.fvecs
Rebuilding two-tier inverted index for 636322 labelsets...
Found 65521 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1318 labels (freq >= 685)
  Tier 2 (sparse): 64203 labels
  Tier 1 memory: 0.0976389 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
770270,999696,203063,338179,484924,2989,66353,120806,152426,151515,
ef,recall,qps,dist_comp,hops
3000,0.9064,168.789,15184.1,3003.62
2500,0.9006,184.688,12975.3,2509.37
2000,0.8846,225.473,10704.8,2009.34
1700,0.8747,262.88,9297.69,1707.2
1400,0.861,333.463,7857.35,1408.27
1100,0.846,405.968,6357.49,1108.24
1000,0.8386,443.466,5837.94,1007.76
900,0.8291,489.713,5313.86,907.429
800,0.8213,548.246,4784.25,807.609
700,0.8093,620.345,4242.96,708.749
600,0.7982,717.693,3694.57,609.253
500,0.7806,850.256,3140.6,511.036
400,0.7593,1035.19,2581.41,411.278
300,0.7272,1347.48,2001.74,312.17
250,0.7113,1574.7,1713.46,263.925
200,0.6824,1894.46,1416.53,214.89
180,0.669,2040.27,1300.22,196.082
160,0.6543,2248.52,1180.22,176.53
140,0.6378,2494.29,1064.06,157.545
120,0.6174,2797.28,940.229,137.574
100,0.5938,3198.86,817.378,118.062
90,0.5779,3436.96,754.23,108.432
80,0.5578,3701.67,692.81,99.065
70,0.5326,4051.7,626.792,88.849
60,0.4977,4475.08,560.256,78.103
55,0.4822,4723.43,528.716,72.944
50,0.4641,5001.27,494.996,67.473
45,0.4499,5234.12,464.64,62.478
40,0.4284,5550.05,429.47,56.811
35,0.409,6095.74,395.107,51.215
30,0.3973,6365.24,373.817,48.02
25,0.3973,6373.5,373.817,48.02
20,0.3973,6357.8,373.817,48.02
15,0.3973,6369.49,373.817,48.02
10,0.3973,6313.23,373.817,48.02
