Loaded fvecs: 1000 vectors of dimension 192 from /root/work/data/filterbenchmark/yfcc/yfcc_query_and.fvecs
Loaded label sets: 1000
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 192 from /root/work/data/filterbenchmark/yfcc/yfcc_base.fvecs
Rebuilding two-tier inverted index for 636322 labelsets...
Found 65521 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1318 labels (freq >= 685)
  Tier 2 (sparse): 64203 labels
  Tier 1 memory: 0.0976389 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
770270,999696,203063,338179,484924,2989,66353,120806,152426,151515,
ef,recall,qps,dist_comp,hops
3000,0.8993,194.373,12887.8,3002.54
2500,0.8933,231.721,11012.2,2507.3
2000,0.8797,285.584,9090.72,2010.32
1700,0.8708,335.033,7892.83,1706.3
1400,0.8576,403.465,6674.23,1409.08
1100,0.8402,508.269,5402.56,1107.02
1000,0.8333,557.059,4961.98,1006.79
900,0.826,612.474,4518.84,906.904
800,0.818,687.996,4067.25,806.851
700,0.8074,777.088,3612.58,707.729
600,0.7958,895.724,3147.92,609.142
500,0.7748,1067.25,2678.23,510.514
400,0.7541,1301.1,2197.17,409.809
300,0.7208,1672.47,1708.24,312.033
250,0.7019,1955.79,1460.2,263.201
200,0.673,2344.47,1211.26,214.479
180,0.6653,2527.06,1112.4,195.622
160,0.6548,2771.69,1010.71,176.561
140,0.6397,3080.65,907.305,157.028
120,0.6191,3479.22,803.968,137.406
100,0.5882,3958.32,700.347,118.195
90,0.5693,4269.03,645.004,108.373
80,0.5455,4588.85,593.093,98.77
70,0.5206,5026.18,538.047,88.591
60,0.4984,5500.54,484.934,78.467
55,0.4833,5749.82,456.824,73.006
50,0.4665,6124.85,427.581,67.548
45,0.4476,6501.87,399.32,62.109
40,0.432,6940.77,370.297,56.732
35,0.4145,7422.54,341.961,51.381
30,0.4036,7720.01,325.335,48.321
25,0.4036,7691.57,325.335,48.321
20,0.4036,7700.42,325.335,48.321
15,0.4036,7750.86,325.335,48.321
10,0.4036,7720.32,325.335,48.321
