Loaded fvecs: 1000 vectors of dimension 192 from /root/work/data/filterbenchmark/yfcc/yfcc_query_and.fvecs
Loaded label sets: 1000
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 192 from /root/work/data/filterbenchmark/yfcc/yfcc_base.fvecs
Rebuilding two-tier inverted index for 636322 labelsets...
Found 65521 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1318 labels (freq >= 685)
  Tier 2 (sparse): 64203 labels
  Tier 1 memory: 0.0976389 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
924538,551151,398326,399746,47939,442249,529016,994693,73593,682472,
ef,recall,qps,dist_comp,hops
3000,0.9813,298.676,3292.39,1981.05
2500,0.979,337.551,3086.94,1725.73
2000,0.9747,396.804,2799.53,1431.24
1700,0.9726,451.036,2575.38,1241.37
1400,0.9703,521.345,2315.69,1041.9
1100,0.9659,634.242,2058.99,837.971
1000,0.9649,678.304,1966.44,769.531
900,0.9622,735.403,1863.63,700.771
800,0.9595,802.737,1752.62,631.498
700,0.9577,887.153,1633.63,561.351
600,0.9558,996.518,1503.79,488.476
500,0.9534,1140.49,1361.04,413.54
400,0.9478,1365.82,1202.01,336.31
300,0.9406,1709.78,1016.53,256.675
250,0.9377,1962.59,911.771,216.131
200,0.9326,2351.7,795.702,175.092
180,0.9295,2537.67,745.036,158.532
160,0.9254,2801.59,691.905,141.781
140,0.9206,3101.14,635.701,124.926
120,0.914,3501.07,576.541,108.037
100,0.9094,4012.64,513.004,91.107
90,0.9066,4349.87,479.908,82.714
80,0.9028,4693.4,444.752,74.305
70,0.8978,5205.5,407.622,65.818
60,0.8927,5777.22,370.324,57.346
55,0.8913,6129.15,351.837,53.071
50,0.8873,6485.8,332.678,48.854
45,0.8844,6925.91,312.77,44.53
40,0.8809,7416.17,292.142,40.214
35,0.876,7998.76,271.289,35.991
30,0.8744,8421.06,257.923,33.371
25,0.8744,8441.53,257.914,33.278
20,0.8744,8362.23,257.91,33.145
15,0.8744,8141.91,257.907,32.943
10,0.8742,8429.62,257.89,32.732
