Loaded fvecs: 200 vectors of dimension 192 from ./quantile_partitions/yfcc_overlap/yfcc_overlap_Q1_query.fvecs
Loaded label sets: 200
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 192 from /root/work/data/filterbenchmark/yfcc/yfcc_base.fvecs
Rebuilding two-tier inverted index for 636322 labelsets...
Found 65521 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1318 labels (freq >= 685)
  Tier 2 (sparse): 64203 labels
  Tier 1 memory: 0.0976389 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
608096,184560,195956,45164,857530,966893,241844,153694,966892,265424,
ef,recall,qps,dist_comp,hops
1700,0.951,180.076,13859.9,1695.83
1400,0.9495,216.891,11809,1398.22
1100,0.948,270.815,9661.37,1101.36
1000,0.946,299.078,8916.32,1002.98
900,0.94,330.624,8151.69,901.93
800,0.939,368.583,7377.09,803.05
700,0.926,414.377,6578.75,703.03
600,0.924,480.125,5753.38,604.48
500,0.916,567.578,4918.4,505.83
400,0.909,698.149,4050.26,405.145
300,0.8985,902.913,3166.41,307.15
250,0.892,1066.68,2701.55,257.405
200,0.881,1299.37,2228.16,207.46
180,0.876,1426.27,2031.83,186.785
160,0.8665,1575.1,1842.88,167.33
140,0.8565,1762.19,1645.03,147.63
120,0.8425,2002.8,1446.52,127.865
100,0.816,2288.47,1246.72,108.07
90,0.808,2512.79,1148.71,98.595
80,0.786,2764.41,1043.11,88.105
70,0.7755,3046.6,942.955,78.66
60,0.756,3394.74,842.435,69.185
55,0.742,3627.37,788.155,64.175
50,0.7305,3845.36,737.98,59.525
45,0.7125,4141.83,683.905,54.69
40,0.6885,4406.53,631.835,49.845
35,0.6615,4857.9,575.8,44.905
30,0.642,5153.99,543.31,41.845
25,0.642,5154.21,543.31,41.845
20,0.642,5168.6,543.31,41.845
15,0.642,5173.46,543.31,41.845
10,0.642,5163.9,543.31,41.845
