1700,0.9525,130.796,9603.05,1700.08
1400,0.945,144.26,9112.85,1400.15
1100,0.9425,162.186,8418.27,1100.1
1000,0.94,171.03,8117.45,1000.15
900,0.94,182.366,7802.55,900.3
800,0.94,194.507,7456.52,800.25
700,0.9375,208.78,7045.85,700.325
600,0.93,230.42,6550.7,600.475
500,0.9075,258.128,5979.57,500.775
400,0.89,295.925,5328.95,400.725
300,0.875,361.497,4473.38,300.775
250,0.8675,415.008,3952.43,251
200,0.8625,496.15,3334.55,201
180,0.8575,543.577,3069.4,181.05
160,0.855,599.845,2796.22,161.225
140,0.83,673.791,2501,141.425
120,0.805,771.307,2192.32,121.5
100,0.785,904.761,1868.5,101.5
90,0.7675,990.776,1713.55,91.95
80,0.7475,1095.74,1547.28,81.875
70,0.7425,1213.78,1400,72.65
60,0.7275,1391.4,1217.45,62.275
55,0.7075,1491.02,1137.62,57.45
50,0.69,1606.12,1052.78,52.725
45,0.67,1750.87,970.65,48.15
40,0.66,1913.96,885.95,43.325
35,0.6525,2141.67,790.45,38.325
30,0.6425,2278.4,742.35,35.675
25,0.6425,2283.14,742.35,35.675
20,0.6425,2297.64,742.35,35.675
15,0.6425,2283.02,742.35,35.675
10,0.6425,2282.74,742.35,35.675
