Loaded fvecs: 200 vectors of dimension 192 from ./quantile_partitions/yfcc_containment/yfcc_containment_Q4_query.fvecs
Loaded label sets: 200
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 192 from /root/work/data/filterbenchmark/yfcc/yfcc_base.fvecs
Rebuilding two-tier inverted index for 636322 labelsets...
Found 65521 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1318 labels (freq >= 685)
  Tier 2 (sparse): 64203 labels
  Tier 1 memory: 0.0976389 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
727869,511837,350839,240684,795607,542239,613700,233390,706289,447747,
ef,recall,qps,dist_comp,hops
1700,0.9585,314.295,3285.07,1700.28
1400,0.9535,360.416,3062.37,1400.2
1100,0.9465,457.622,2782.76,1100.3
1000,0.9435,492.841,2673.31,1000.31
900,0.9405,546.597,2553.34,900.225
800,0.9385,609.717,2420.34,800.23
700,0.9375,684.909,2271.31,700.215
600,0.9325,779.746,2104.97,600.335
500,0.931,901.517,1916.93,500.27
400,0.9245,1102.35,1703.69,400.315
300,0.915,1376.7,1445.94,300.4
250,0.908,1577.61,1297.99,250.575
200,0.9035,1905.41,1129.59,200.7
180,0.902,2077.44,1057.89,180.74
160,0.8995,2257.85,979.4,160.935
140,0.8965,2528.78,896.715,141.085
120,0.8935,2854.81,809.625,121.16
100,0.888,3281.87,717.995,101.425
90,0.885,3545.06,668.915,91.6
80,0.88,3907.37,617.335,81.59
70,0.873,4301.06,563.8,71.825
60,0.866,4887.49,509.65,62.055
55,0.863,5210.84,480.01,57.125
50,0.861,5583.36,450.42,52.24
45,0.854,5935.01,420.64,47.46
40,0.8495,6509.21,388.58,42.55
35,0.8445,7119.37,356.19,37.79
30,0.841,7622.38,336.025,34.905
25,0.841,7493.92,336.025,34.905
20,0.841,7524.49,336.025,34.905
15,0.841,7657.38,336.025,34.905
10,0.841,7666.13,336.025,34.905
