Loaded fvecs: 200 vectors of dimension 192 from ./quantile_partitions/yfcc_containment/yfcc_containment_Q3_query.fvecs
Loaded label sets: 200
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 192 from /root/work/data/filterbenchmark/yfcc/yfcc_base.fvecs
Rebuilding two-tier inverted index for 636322 labelsets...
Found 65521 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1318 labels (freq >= 685)
  Tier 2 (sparse): 64203 labels
  Tier 1 memory: 0.0976389 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
171638,211275,752,751,634374,584691,50749,724359,563669,463191,
ef,recall,qps,dist_comp,hops
1700,0.9385,336.397,2422.45,1700.17
1400,0.934,409.383,2312.74,1400.16
1100,0.929,494.224,2155.32,1100.21
1000,0.9265,536.306,2088.23,1000.25
900,0.926,583.237,2015.37,900.15
800,0.923,643.85,1931.77,800.22
700,0.9215,722.686,1835.72,700.27
600,0.918,814.284,1723.62,600.19
500,0.9155,946.048,1595.4,500.265
400,0.913,1128.78,1441.94,400.175
300,0.9055,1423.17,1253.43,300.355
250,0.903,1641.57,1141.14,250.325
200,0.8925,1955.6,1007.81,200.295
180,0.891,2117.06,949.16,180.505
160,0.8865,2302.88,884.765,160.48
140,0.8855,2568.71,816.515,140.5
120,0.879,2879.85,745.645,120.74
100,0.8765,3316.32,665.585,100.805
90,0.873,3574.27,623.595,90.94
80,0.8705,3952.08,576.865,81.035
70,0.866,4350.15,529.355,71.225
60,0.8635,4916.79,479.045,61.455
55,0.8605,5250.21,452.23,56.59
50,0.8585,5622.53,425.625,51.71
45,0.8565,6069.42,397.67,46.85
40,0.8545,6578.43,368.755,42.04
35,0.848,7180.14,338.205,37.245
30,0.841,7713.54,318.935,34.27
25,0.841,7695.13,318.935,34.27
20,0.841,7705.12,318.935,34.27
15,0.841,7663.12,318.935,34.27
10,0.841,7687,318.935,34.27
