Loaded fvecs: 200 vectors of dimension 192 from ./quantile_partitions/yfcc_containment/yfcc_containment_Q5_query.fvecs
Loaded label sets: 200
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 192 from /root/work/data/filterbenchmark/yfcc/yfcc_base.fvecs
Rebuilding two-tier inverted index for 636322 labelsets...
Found 65521 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1318 labels (freq >= 685)
  Tier 2 (sparse): 64203 labels
  Tier 1 memory: 0.0976389 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
384187,741459,243748,755508,826338,455135,645279,437632,588704,473531,
ef,recall,qps,dist_comp,hops
1700,0.971,307.253,4981.77,1700.38
1400,0.9715,389.713,4047.03,1400.6
1100,0.9685,494.972,3346.88,1101.03
1000,0.9675,550.172,3127.71,1001.25
900,0.9675,592.519,2889.21,901.385
800,0.9665,664.441,2632.76,801.51
700,0.9665,760.214,2378.86,701.795
600,0.9625,852.034,2121.55,602.15
500,0.963,994.825,1845.49,502.645
400,0.9605,1198.08,1571.81,402.96
300,0.9575,1524.05,1270.44,303.585
250,0.9555,1778.92,1113.77,253.99
200,0.95,2145.59,949.305,204.34
180,0.9485,2365.82,884.665,184.575
160,0.9495,2567.96,813.955,164.725
140,0.9475,2801.04,744.05,144.98
120,0.945,3179.56,670.96,125.14
100,0.942,3639.19,597.645,105.415
90,0.9415,3875.45,559.245,95.615
80,0.939,4238.39,519.82,85.91
70,0.9365,4669.24,478.325,76.11
60,0.9355,5236.93,437.025,66.295
55,0.935,5570.25,415.915,61.4
50,0.934,5992.74,395.155,56.575
45,0.9305,6413.24,374.41,51.68
40,0.9245,6952.39,353.085,46.875
35,0.9235,7575.74,330.445,42.11
30,0.922,8064.89,315.37,39.11
25,0.922,8068.17,315.37,39.11
20,0.922,8058.06,315.37,39.11
15,0.922,8087.74,315.37,39.11
10,0.922,8061.99,315.37,39.11
