Loaded fvecs: 40 vectors of dimension 1024 from ./quantile_partitions/ytb_video_equality/ytb_video_equality_Q2_query.fvecs
Loaded label sets: 40
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 1024 from /root/work/data/filterbenchmark/ytb_video/ytb_video_base.fvecs
Rebuilding two-tier inverted index for 160018 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 3862 labels (freq >= 2)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.0719641 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 40
Example: first query has 10
901823,776969,608835,900653,597490,896951,377285,393149,899903,901120,
ef,recall,qps,dist_comp,hops
1700,0.9925,3454.49,400.5,400.5
1400,0.9925,3819.02,400.5,400.5
1100,0.9925,3823.77,400.5,400.5
1000,0.9925,3830.46,400.5,400.5
900,0.9925,3849.67,400.5,400.5
800,0.9925,3834.18,400.5,400.5
700,0.9925,3821.32,400.5,400.5
600,0.9925,3824.61,400.5,400.5
500,0.9925,3860.66,400.4,396.2
400,0.9925,3947.23,399.125,358.1
300,0.9925,4172.26,392.525,295.025
250,0.9925,4396.34,386.525,249.85
200,0.9925,4672.92,375.675,200.125
180,0.9925,4855.16,369.5,180.175
160,0.9925,5110.37,361.775,160.175
140,0.9925,5435.87,351.75,140.225
120,0.9925,5778.7,340.575,120.3
100,0.9925,6244.27,326.65,100.35
90,0.9925,6555.59,318.85,90.475
80,0.9925,6808.98,308.875,80.45
70,0.9925,7327.82,298.3,70.5
60,0.9925,7842.84,286,60.575
55,0.9925,8168.68,280.275,55.6
50,0.9925,8473.53,272.7,50.575
45,0.9925,8983.64,264.35,45.6
40,0.9925,9192.36,257.9,40.65
35,0.9925,9887.05,249.2,35.775
30,0.9925,10338,243.475,30.85
25,0.9925,11036.5,232.95,25.85
20,0.9925,12056.5,218.875,21
15,0.9875,14308.2,190.625,16.025
10,0.97,17550.3,152.975,11.4
