1700,0.9787,1.27507,822252
1400,0.9787,1.25848,814993
1100,0.9787,1.34194,805259
1000,0.9787,1.37228,801269
900,0.9787,1.34032,796810
800,0.9787,1.35665,791614
700,0.9787,1.40862,785396
600,0.9787,1.40806,778045
500,0.9787,1.41254,768842
400,0.9787,1.42208,757175
300,0.9787,1.48418,741439
250,0.9787,1.52198,730713
200,0.9787,1.55934,716573
180,0.9787,1.60454,709557
160,0.9787,1.59818,701072
140,0.9787,1.63006,691017
120,0.9787,1.70514,678683
100,0.9787,1.7459,663365
90,0.9787,1.78981,654022
80,0.9787,1.79719,643339
70,0.9787,1.8881,630458
60,0.9786,1.86129,613914
55,0.9784,1.91219,604770
50,0.9782,1.9133,594527
45,0.978,2.02888,582629
40,0.9779,2.06461,569303
35,0.9777,2.17524,553004
30,0.9776,2.27811,534066
25,0.9773,2.45149,510785
20,0.977,2.55151,481302
15,0.9758,2.93891,439855
10,0.9724,3.6131,375620
