1700,0.9992,4.93937,168533
1400,0.9992,5.40237,158394
1100,0.9991,5.98147,145392
1000,0.9991,6.21006,140100
900,0.9991,6.43459,134211
800,0.9991,6.94753,127662
700,0.9989,7.36909,120224
600,0.9989,8.15627,111706
500,0.9988,9.82309,101781
400,0.9987,11.1232,90312.4
300,0.9987,12.3309,76560.6
250,0.9986,15.7376,68550.3
200,0.9986,16.8064,59404.9
180,0.9985,18.6783,55568.4
160,0.9985,19.8192,51417.4
140,0.9985,23.2921,46926.2
120,0.9982,24.7831,42292.1
100,0.9979,28.5079,37249.9
90,0.9979,35.8693,34449.1
80,0.9976,40.8864,31564.7
70,0.9975,45.5063,28641.7
60,0.9962,51.701,25509.4
55,0.9961,47.4068,23875.6
50,0.996,50.4134,22230.7
45,0.9958,56.5036,20455.6
40,0.9953,60.8976,18578.7
35,0.9944,68.0365,16746.1
30,0.9939,79.3966,14850.7
25,0.9926,89.6057,12933
20,0.991,106.883,10996.4
15,0.9871,161.865,8594.78
10,0.9781,237.869,6065.07
