1700,0.9983,0.534209,1.78104e+06
1400,0.9983,0.573131,1.64818e+06
1100,0.9979,0.668333,1.48338e+06
1000,0.9977,0.704688,1.41784e+06
900,0.9977,0.764421,1.34564e+06
800,0.9976,0.842114,1.2658e+06
700,0.9974,0.910811,1.17733e+06
600,0.9971,1.03111,1.07938e+06
500,0.9967,1.16674,969781
400,0.9964,1.43277,845552
300,0.9949,1.70025,702873
250,0.9942,2.01141,622161
200,0.993,2.34358,533568
180,0.9914,2.57917,495508
160,0.9908,2.86867,455363
140,0.9897,3.28533,413126
120,0.9881,3.70413,368509
100,0.9862,4.24654,321712
90,0.9851,4.64151,296728
80,0.9814,5.12818,270988
70,0.9794,5.81355,244203
60,0.9771,6.69017,216480
55,0.9741,7.20871,202113
50,0.9717,7.70458,187590
45,0.9691,8.62024,172202
40,0.9672,9.24385,157061
35,0.9631,10.5471,140925
30,0.9581,12.36,124243
25,0.9497,14.533,107097
20,0.9387,17.7412,89211.9
15,0.9173,22.97,70492
10,0.8811,32.9913,50706.5
