Loaded fvecs: 200 vectors of dimension 512 from ./quantile_partitions/LAION1M_equality/LAION1M_equality_Q4_query.fvecs
Loaded label sets: 200
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
225150,800851,235423,714323,13082,669371,404310,147577,410430,898294,
ef,recall,qps,dist_comp,hops
10000,0.9985,257.213,6349.48,5992.88
5000,0.998,322.112,5834.55,4390.79
3000,0.998,421.255,5113.47,2989.95
2500,0.9985,469.499,4802.01,2500.24
2000,0.999,550.514,4399.95,2000.33
1700,0.999,606.279,4100.81,1700.42
1400,0.9995,706.227,3740.18,1400.51
1100,0.9985,834.453,3304.71,1100.64
1000,0.999,893.716,3138.78,1000.71
900,0.9985,964.516,2955.58,900.91
800,0.998,1048.63,2759.82,800.84
700,0.998,1153.8,2549.7,700.93
600,0.9975,1288.65,2316.97,601.065
500,0.9975,1472.99,2064.02,501.17
400,0.9975,1720.1,1780.32,401.47
300,0.9975,2131.2,1462.15,301.725
250,0.996,2433.92,1284.13,251.875
200,0.9965,2858.6,1089.82,202.055
180,0.9955,3097.46,1009.4,182.17
160,0.9965,3383.68,925.17,162.34
140,0.996,3726.07,838.84,142.5
120,0.9945,4176.89,748.72,122.715
100,0.995,4767.18,652.36,102.845
90,0.994,5142.66,603.94,92.96
80,0.9905,5604.28,554.275,83.085
70,0.9875,6169.88,502.44,73.24
60,0.984,6893.91,449.365,63.455
55,0.982,7347.88,423.065,58.67
50,0.976,7897.27,393.76,53.53
45,0.97,8545.29,365.075,48.645
40,0.9655,9303.41,336.31,43.755
35,0.957,10212.3,307.5,38.97
30,0.9495,11448.7,277.585,34.23
25,0.9285,13024.6,244.9,29.25
20,0.911,14953.3,214.28,24.68
15,0.8845,18083.4,182.075,20.105
10,0.83,22998.4,149.285,15.645
