Loaded fvecs: 200 vectors of dimension 512 from ./quantile_partitions/LAION1M_equality/LAION1M_equality_Q5_query.fvecs
Loaded label sets: 200
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 62066 labelsets...
Found 30 unique labels
Two-tier index configuration:
  Tier 1 (dense): 30 labels (freq >= 5515)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.000216812 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
357636,173115,873044,74259,614940,319098,970165,671606,533119,931319,
ef,recall,qps,dist_comp,hops
10000,1,77.5953,24602.1,10000.8
5000,1,136.862,16002.9,5001.32
3000,1,212.77,11207.9,3001.86
2500,1,248.066,9809.2,2502.01
2000,0.9995,303.853,8306.58,2002.23
1700,0.9995,351.256,7340.69,1702.51
1400,0.9995,418.437,6317.07,1402.64
1100,0.999,519.176,5225.35,1102.89
1000,0.999,564.82,4843.55,1003.11
900,0.999,620.237,4455.06,903.28
800,0.9985,689.64,4054.86,803.38
700,0.9985,770.397,3643.52,703.515
600,0.9985,890.77,3220.55,603.72
500,0.998,1047.09,2773.84,504.04
400,0.996,1273.86,2311.92,404.23
300,0.996,1625.38,1828.62,304.665
250,0.995,1908.46,1576.69,254.76
200,0.9935,2298.44,1319.28,205.11
180,0.9935,2511.87,1211.74,185.305
160,0.9925,2759.33,1102.27,165.53
140,0.9885,3073.15,994,146.05
120,0.9835,3485.26,878.455,125.8
100,0.9825,3967.53,763.755,105.915
90,0.9795,4347.57,707.46,96.155
80,0.9745,4749.8,649.64,86.335
70,0.969,5269.83,589.125,76.495
60,0.9645,5896.03,527.605,66.63
55,0.96,6298.72,495.995,61.73
50,0.957,6723.52,465.19,56.905
45,0.9515,7267.18,432.555,52.01
40,0.945,7862.06,401.53,47.39
35,0.9385,8558.81,368.64,42.54
30,0.9315,9517.3,335.605,37.79
25,0.913,10723.8,300.39,33.035
20,0.8765,12342,264.25,28.145
15,0.833,14838.7,226.275,23.23
10,0.7645,18728.6,185.87,18.205
