Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 10000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 951901 labelsets...
Found 4096 unique labels
Two-tier index configuration:
  Tier 1 (dense): 881 labels (freq >= 781)
  Tier 2 (sparse): 3215 labels
  Tier 1 memory: 0.0976324 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
154380,59209,567052,33482,181775,309300,399331,341307,770182,304475,
ef,recall,qps,dist_comp,hops
10000,0.9917,114.352,9563.03,2299.36
5000,0.9809,184.367,6339.39,1392.55
3000,0.9668,262.39,4561.1,962.382
2500,0.9583,299.163,4035.7,842.081
2000,0.947,352.123,3466.02,712.908
1700,0.9373,394.116,3095.39,630.547
1400,0.9259,451.893,2699.79,544.645
1100,0.9077,540.504,2270.9,452.507
1000,0.9002,581.037,2119.88,420.462
900,0.892,629.078,1962.63,387.734
800,0.8833,685.44,1800.79,354.198
700,0.873,756.318,1631.52,319.56
600,0.8584,849.185,1453.67,283.337
500,0.8409,973.362,1264.95,245.644
400,0.8148,1150.18,1066.93,206.359
300,0.7789,1404.88,856.354,164.542
250,0.7534,1623.48,743.576,142.216
200,0.7221,1902.51,625.174,119.11
180,0.7065,2003.22,575.584,109.478
160,0.6904,2222.11,525.854,99.729
140,0.6704,2458.83,474.171,89.715
120,0.6478,2750.54,421.949,79.515
100,0.6199,3137.3,368.558,69.179
90,0.6017,3410.66,340.012,63.694
80,0.5831,3685.96,311.383,58.216
70,0.5573,4039.32,280.692,52.366
60,0.5328,4453.97,252.103,46.607
55,0.5124,4710.28,238.329,43.59
50,0.4955,4973.11,221.137,40.415
45,0.4765,5376.07,204.493,37.272
40,0.4571,5675.71,189.962,34.3
35,0.4174,6257.06,172.166,30.72
30,0.3895,6844.08,154.442,27.3
25,0.3628,7512.77,137.556,23.997
20,0.3288,8293.78,119.054,20.269
15,0.2742,10035.2,99.091,16.2
10,0.2293,12353.1,76.134,11.916
