Loaded fvecs: 2000 vectors of dimension 128 from ./quantile_partitions/sift1m_overlap/sift1m_overlap_Q5_query.fvecs
Loaded label sets: 2000
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 128 from /root/work/data/vecs/sift1m/sift_base.fvecs
Rebuilding two-tier inverted index for 2385 labelsets...
Found 12 unique labels
Two-tier index configuration:
  Tier 1 (dense): 12 labels (freq >= 891)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 3.39746e-06 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!

========== MinHash Configuration ==========
Hash functions: 512
Bits per hash:  2 bits
Signature size: 128 bytes per labelset
LSH bands:      64 bands × 8 hashes/band
Bucket space:   2^16 = 65536 buckets per band
Est. memory:    73.2422 MB for 600K labelsets
===========================================

Loaded ground truth: 2000
Example: first query has 10
897155,433042,376488,93656,867099,471565,53512,285070,471024,83164,
ef,recall,qps,dist_comp,hops
1700,0.9989,185.997,22604.9,1702.28
1400,0.99885,225.421,19080.9,1402.43
1100,0.99845,286.465,15402.2,1102.6
1000,0.99855,314.702,14139.5,1002.69
900,0.99825,349.119,12855.1,902.758
800,0.99755,393.27,11549.9,802.851
700,0.9972,449.69,10220.1,702.98
600,0.9963,524.052,8866.71,603.096
500,0.99495,630.434,7489.67,503.276
400,0.99305,790.082,6083.95,403.506
300,0.98905,1048.37,4649.33,303.827
250,0.98495,1254.92,3919.48,253.993
200,0.97825,1569.52,3181.75,204.236
180,0.97445,1743.81,2884.17,184.373
160,0.9696,1932.23,2585.35,164.534
140,0.96355,2251.46,2286.61,144.792
120,0.9532,2608.2,1985.03,124.991
100,0.94135,3097.92,1683.32,105.296
90,0.9334,3367.56,1533.38,95.5565
80,0.92315,3790.12,1382.74,85.7905
70,0.91045,4288.56,1232.21,76.0795
60,0.8942,4923.51,1081.05,66.365
55,0.8842,5309.17,1006.11,61.5625
50,0.8726,5739.56,930.388,56.728
45,0.85885,6277.72,855.835,51.964
40,0.8437,6929.72,781.903,47.248
35,0.82505,7661.98,707.8,42.528
30,0.8097,7949.54,662.259,39.635
25,0.8097,8232.5,662.259,39.635
20,0.8097,8231.5,662.259,39.635
15,0.8097,8230.63,662.259,39.635
10,0.8097,8236.11,662.259,39.635
