Loaded fvecs: 200 vectors of dimension 128 from ./quantile_partitions/ytb_audio_overlap/ytb_audio_overlap_Q5_query.fvecs
Loaded label sets: 200
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_base.fvecs
Rebuilding two-tier inverted index for 498335 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1683 labels (freq >= 202)
  Tier 2 (sparse): 2179 labels
  Tier 1 memory: 0.0976437 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
941016,2662695,4820985,1486408,3834724,573804,3007423,3009374,2730413,3805560,
ef,recall,qps,dist_comp,hops
1700,0.9365,142.857,19419.4,1706.67
1400,0.9315,175.065,16246.7,1407.8
1100,0.919,221.915,13045.6,1109.36
1000,0.9165,242.293,11967.6,1009.88
900,0.9115,268.845,10887.2,910.465
800,0.908,300.51,9801.09,811.005
700,0.903,341.007,8695.35,711.415
600,0.891,395.499,7565.14,610.095
500,0.884,470.992,6430.59,510.395
400,0.873,573.422,5284.81,411.285
300,0.8605,759.907,4114.86,312.505
250,0.851,902.223,3515.05,262.935
200,0.8395,1110.4,2889.09,212.575
180,0.8355,1223.39,2645.8,193.055
160,0.83,1356.55,2403.77,173.82
140,0.8235,1521.04,2145.92,153.76
120,0.813,1738.06,1895.21,134.29
100,0.7985,2007.8,1630.16,113.995
90,0.7885,2254.23,1485.82,103.255
80,0.78,2474.26,1354.88,93.405
70,0.7615,2756.82,1220.51,83.15
60,0.739,3140.55,1079.06,72.745
55,0.7245,3342.02,1005.53,67.36
50,0.7065,3689.35,931.52,62.015
45,0.694,3953.82,864.88,57.19
40,0.682,4333.58,794.565,52.19
35,0.665,4773.11,725.99,47.29
30,0.6555,5119.74,681.6,44.175
25,0.6555,5081.87,681.6,44.175
20,0.6555,5091.68,681.6,44.175
15,0.6555,5124.82,681.6,44.175
10,0.6555,5100.83,681.6,44.175
