Loaded fvecs: 200 vectors of dimension 128 from ./quantile_partitions/ytb_audio_containment/ytb_audio_containment_Q3_query.fvecs
Loaded label sets: 200
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_base.fvecs
Rebuilding two-tier inverted index for 498335 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1683 labels (freq >= 202)
  Tier 2 (sparse): 2179 labels
  Tier 1 memory: 0.0976437 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
1337822,2001653,3263288,3473882,1058252,1666584,2551016,4453435,3669478,3261330,
ef,recall,qps,dist_comp,hops
1700,0.976,201.302,4465.1,1700.16
1400,0.972,242.781,4250.66,1400.53
1100,0.9685,297.175,3968.17,1100.21
1000,0.965,322.222,3850.96,1000.22
900,0.9635,354.097,3719.78,900.195
800,0.96,388.559,3568.68,800.275
700,0.955,434.677,3395.19,700.185
600,0.948,494.94,3191.53,600.335
500,0.94,575.085,2947.37,500.325
400,0.93,693.038,2642.45,400.49
300,0.916,873.426,2258.59,300.855
250,0.9045,1010.72,2021.72,250.86
200,0.8925,1234.61,1750.03,201.16
180,0.885,1352.31,1628.71,181.35
160,0.878,1484.95,1500.79,161.76
140,0.864,1665.03,1360.39,142.105
120,0.8435,1899.77,1205.54,122.125
100,0.829,2221.17,1039.16,102.405
90,0.8205,2442.09,954.84,92.58
80,0.8095,2681.11,863.235,82.685
70,0.795,2978.29,774.56,73.095
60,0.7785,3355.25,686.5,63.53
55,0.765,3603.49,640.74,58.67
50,0.7525,3912.24,592.735,53.865
45,0.7425,4190.4,546.99,49.225
40,0.7245,4557.65,502.13,44.485
35,0.702,5031.09,453.545,39.59
30,0.6925,5422.23,425.535,36.695
25,0.6925,5344.31,425.535,36.695
20,0.6925,5366.53,425.535,36.695
15,0.6925,5366.6,425.535,36.695
10,0.6925,5343.82,425.535,36.695
