Loaded fvecs: 200 vectors of dimension 128 from ./quantile_partitions/ytb_audio_containment/ytb_audio_containment_Q2_query.fvecs
Loaded label sets: 200
Loaded label sets: 5000000
Loaded fvecs: 5000000 vectors of dimension 128 from /root/work/data/filterbenchmark/ytb_audio/ytb_audio_base.fvecs
Rebuilding two-tier inverted index for 498335 labelsets...
Found 3862 unique labels
Two-tier index configuration:
  Tier 1 (dense): 1683 labels (freq >= 202)
  Tier 2 (sparse): 2179 labels
  Tier 1 memory: 0.0976437 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 200
Example: first query has 10
3406569,4302275,1283609,1241303,4162483,67532,3430040,1345172,241337,3407470,
ef,recall,qps,dist_comp,hops
1700,0.97,415.908,1096.04,1053.42
1400,0.969,443.337,1090.21,982.4
1100,0.9695,485.566,1077.48,876.365
1000,0.9685,508.62,1070.29,830.785
900,0.968,523.375,1061.72,777.855
800,0.9665,569.771,1050.68,717.2
700,0.966,616.784,1036.54,650.235
600,0.9625,678.714,1016.58,576.365
500,0.9605,767.996,990.62,494.36
400,0.9555,907.213,954.605,400.01
300,0.95,1135.44,900.005,300.14
250,0.942,1308.03,862.415,250.765
200,0.937,1557.72,813.235,200.595
180,0.9325,1697.17,788.635,180.62
160,0.926,1847.5,761.545,160.675
140,0.9205,2050.83,730.78,140.88
120,0.913,2289.74,690.1,120.465
100,0.903,2646.33,641.035,100.57
90,0.8925,2878.66,612.555,90.68
80,0.883,3118.8,580.675,80.695
70,0.8715,3426.81,545.895,70.94
60,0.8615,3822.08,505.235,61.225
55,0.8515,4053.06,480.48,56.105
50,0.8365,4395.98,454.445,51.11
45,0.829,4676.67,429.095,46.385
40,0.818,5021.73,401.87,41.54
35,0.8005,5533.17,369.39,36.575
30,0.7945,5889.04,349.44,33.715
25,0.7945,5763.55,348.905,33.63
20,0.7935,5641.19,348.565,33.57
15,0.793,5606.11,348.325,33.53
10,0.793,5619.33,348.21,33.5
