Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 10000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 914985 labelsets...
Found 2048 unique labels
Two-tier index configuration:
  Tier 1 (dense): 916 labels (freq >= 746)
  Tier 2 (sparse): 1132 labels
  Tier 1 memory: 0.0975732 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
186360,545570,432708,2,115751,692302,786652,94058,581358,888484,
ef,recall,qps,dist_comp,hops
10000,0.9935,99.3754,11067,2566.66
5000,0.983,159.715,7332.87,1542.6
3000,0.9695,229.51,5276.02,1063.96
2500,0.9626,261.456,4667.66,931.483
2000,0.9533,305.738,4007.09,788.38
1700,0.9443,344.49,3577.03,696.905
1400,0.932,398.725,3116.88,601.514
1100,0.9157,473.419,2619.55,500.46
1000,0.9074,509.457,2444.05,465.46
900,0.9,554.447,2261.84,429.252
800,0.8891,601.78,2072.09,392.139
700,0.8754,668.22,1874.89,353.514
600,0.8621,747.709,1670.15,312.888
500,0.8415,862.621,1453.63,270.776
400,0.8216,1019.36,1223.86,227.03
300,0.7867,1256.15,980.487,180.403
250,0.7634,1456.42,851.208,155.675
200,0.7343,1723.84,715.165,130.221
180,0.7184,1866.87,658.903,119.71
160,0.7007,2036.67,600.113,108.755
140,0.6791,2248.2,541.791,97.717
120,0.653,2490.06,481.072,86.278
100,0.6257,2866.87,418.807,74.72
90,0.6037,3086.39,386.011,68.478
80,0.5876,3353.71,353.452,62.412
70,0.5605,3678.16,320.591,56.128
60,0.5361,4069.45,285.48,49.806
55,0.5163,4330.66,268.558,46.325
50,0.4996,4595.1,251.328,43.07
45,0.4834,4897.51,233.426,39.75
40,0.4642,5300.93,213.247,36.048
35,0.4279,5783.48,194.266,32.325
30,0.4027,6341.19,175.365,28.799
25,0.3751,7040.43,155.668,25.134
20,0.3436,7991.25,133.902,21.253
15,0.2934,9389.84,112.082,17.099
10,0.2493,11021.1,88.362,12.826
