Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 10000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 914985 labelsets...
Found 2048 unique labels
Two-tier index configuration:
  Tier 1 (dense): 916 labels (freq >= 746)
  Tier 2 (sparse): 1132 labels
  Tier 1 memory: 0.0975732 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
256019,153229,359903,177328,974198,435667,528247,130823,308241,768297,
ef,recall,qps,dist_comp,hops
10000,0.9829,16.2089,117573,9950
5000,0.975,31.3522,64491.9,4987.05
3000,0.9678,51.3698,40598.7,2996.45
2500,0.9663,61.4454,34320.9,2498.88
2000,0.9608,76.4493,27896.6,2000.6
1700,0.9567,89.7775,23961.6,1701.67
1400,0.953,109.174,19967.7,1403.03
1100,0.948,139.219,15896.1,1103.91
1000,0.9447,152.899,14520.6,1004.33
900,0.9414,169.566,13135.4,904.493
800,0.939,190.335,11743.8,804.838
700,0.936,217.353,10341.8,705.117
600,0.9317,255.578,8934.03,605.842
500,0.9253,310.941,7503.75,505.721
400,0.9171,384.954,6067,406.078
300,0.9045,506.385,4619.6,306.728
250,0.8933,599.182,3892.19,257.205
200,0.8804,735.684,3160.35,207.767
180,0.8738,813.45,2862.67,187.635
160,0.8661,903.46,2572.11,168.103
140,0.8571,1010.33,2280.09,148.527
120,0.8464,1156.21,1987.22,128.922
100,0.8305,1350.19,1695.83,109.435
90,0.8183,1470.17,1547.02,99.534
80,0.8043,1616.43,1401,89.841
70,0.7903,1778.84,1256.19,80.249
60,0.7708,1944.05,1109.84,70.559
55,0.7588,2057.52,1034.77,65.58
50,0.7477,2212.12,962.606,60.823
45,0.7329,2380.28,888.117,55.888
40,0.7167,2570.21,815.782,51.089
35,0.6922,2800.85,739.973,46.094
30,0.6807,2941.52,697.57,43.301
25,0.6807,2950.95,697.57,43.301
20,0.6807,2945.34,697.57,43.301
15,0.6807,2943.72,697.57,43.301
10,0.6807,2945.32,697.57,43.301
