Loaded fvecs: 1000 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_query.fvecs
Loaded label sets: 10000
Loaded label sets: 1000448
Loaded fvecs: 1000448 vectors of dimension 512 from /root/work/data/filterbenchmark/LAION1M/LAION1M_base.fvecs
Rebuilding two-tier inverted index for 422427 labelsets...
Found 128 unique labels
Two-tier index configuration:
  Tier 1 (dense): 128 labels (freq >= 4160)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 0.0062952 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!
Loaded ground truth: 1000
Example: first query has 10
794787,517590,216997,387223,974198,153229,177328,256019,130823,435667,
ef,recall,qps,dist_comp,hops
20000,0.9951,8.94578,203884,19942.9
15000,0.9951,11.8069,163686,14973.5
10000,0.9938,17.1192,118073,9992.93
5000,0.9914,32.1793,65605.8,5001.06
2500,0.9869,61.5027,35160,2500.82
2000,0.9853,76.5266,28580.7,2000.54
1700,0.9835,91.985,24562.8,1700.95
1400,0.9814,112.832,20474.6,1401.31
1100,0.9779,142.65,16310.5,1101.63
1000,0.9769,159.049,14897.6,1001.45
900,0.9753,175.189,13483.3,901.77
800,0.9723,195.293,12057.2,802.045
700,0.9706,221.79,10617.2,702.202
600,0.9674,255.713,9169,602.649
500,0.9639,311.928,7706.07,503.203
400,0.9579,388.792,6219.65,403.236
300,0.9487,503.427,4725.16,303.85
250,0.9428,598.292,3975.7,254.472
200,0.9317,749.52,3219.67,205.158
180,0.9272,822.453,2913.16,185.267
160,0.9226,910.115,2608.39,165.558
140,0.9137,1033.21,2302.04,145.798
120,0.9059,1187.99,1999,126.281
100,0.894,1398.73,1694.67,106.809
90,0.8856,1534.98,1543.69,97.191
80,0.8775,1683.42,1393.22,87.608
70,0.8672,1947.1,1241.36,77.927
60,0.8531,2222.44,1091.53,68.352
55,0.8431,2384.17,1015.38,63.371
50,0.8322,2514.6,938.855,58.385
45,0.8206,2724.2,863.975,53.526
40,0.8073,2996.14,790.923,48.761
35,0.7914,3301.34,718.408,44.057
30,0.7773,3512.97,672.769,41.088
25,0.7773,3513.02,672.769,41.088
20,0.7773,3494.16,672.769,41.088
15,0.7773,3509.12,672.769,41.088
10,0.7773,3492.99,672.769,41.088
