Loaded fvecs: 2000 vectors of dimension 128 from ./quantile_partitions/sift1m_overlap/sift1m_overlap_Q4_query.fvecs
Loaded label sets: 2000
Loaded label sets: 1000000
Loaded fvecs: 1000000 vectors of dimension 128 from /root/work/data/vecs/sift1m/sift_base.fvecs
Rebuilding two-tier inverted index for 2385 labelsets...
Found 12 unique labels
Two-tier index configuration:
  Tier 1 (dense): 12 labels (freq >= 891)
  Tier 2 (sparse): 0 labels
  Tier 1 memory: 3.39746e-06 GB
Building Tier 1 dense bitsets...
Building Tier 2 sparse index...
Two-tier index rebuilt successfully!

========== MinHash Configuration ==========
Hash functions: 512
Bits per hash:  2 bits
Signature size: 128 bytes per labelset
LSH bands:      64 bands × 8 hashes/band
Bucket space:   2^16 = 65536 buckets per band
Est. memory:    73.2422 MB for 600K labelsets
===========================================

Loaded ground truth: 2000
Example: first query has 10
520735,474570,258306,7443,756783,22259,114561,113009,245727,363678,
ef,recall,qps,dist_comp,hops
1700,0.9989,182.351,22345.6,1702.25
1400,0.999,220.677,18887.3,1402.41
1100,0.99865,280.122,15271.7,1102.61
1000,0.9984,307.626,14028.5,1002.67
900,0.9985,341.463,12761.6,902.75
800,0.9977,384.404,11474.2,802.861
700,0.99725,439.249,10162.7,702.972
600,0.99625,510.484,8825.51,603.089
500,0.99465,613.129,7460.25,503.269
400,0.99165,766.689,6065.23,403.478
300,0.9867,1020.58,4638.37,303.764
250,0.98245,1227.56,3911.3,253.887
200,0.97585,1526.02,3176.89,204.196
180,0.9724,1693,2880,184.316
160,0.9672,1900,2582.29,164.493
140,0.9609,2151.63,2283.01,144.677
120,0.9526,2505.21,1982.82,124.927
100,0.94065,2971.93,1682.55,105.273
90,0.9335,3270.34,1531.67,95.4725
80,0.92275,3648.88,1380.97,85.7125
70,0.9108,4107.08,1229.81,75.9535
60,0.89375,4720.19,1080.62,66.356
55,0.88215,5101.39,1004.42,61.47
50,0.8725,5525.02,930.381,56.7285
45,0.85855,6037.75,855.946,51.964
40,0.84015,6620.47,780.902,47.178
35,0.82015,7373.95,705.111,42.3615
30,0.80785,7903.27,660.398,39.518
25,0.80785,7925.59,660.398,39.518
20,0.80785,7910.89,660.398,39.518
15,0.80785,7904.46,660.398,39.518
10,0.80785,7900.26,660.398,39.518
